uid,iid,pop_value,time
718,1454,0.00308,1023414055
750,1454,0.00031,963000264
973,1454,0.00013,967566859
981,1454,0.00021,960695370
958,1454,9e-05,957427161
990,1454,0.00017,967920119
310,1451,0.00029,965279908
176,1451,0.00027,965183934
431,1451,0.00011,974705733
120,1451,0.00011,975701417
174,1451,0.00011,974866874
275,1451,0.00019,968095257
438,1451,0.00032,965861028
397,1451,0.00033,967041329
471,1451,0.00011,975448620
644,1451,0.00029,965321027
667,1451,0.00027,964979174
889,1451,0.00029,965316880
807,1451,0.00033,965632049
879,1451,0.00011,974910918
996,1451,5e-05,961691385
818,1451,0.00029,965310940
196,1453,0.00017,974821149
245,1453,0.00148,1002299070
147,1453,0.00026,966539465
254,1453,0.00018,975801070
344,1453,0.00023,965712784
435,1453,0.00018,975866677
286,1453,0.00018,970710522
635,1453,0.00019,976901254
308,1453,0.00024,965136405
383,1453,0.00011,962237715
384,1453,0.00016,962566937
485,1453,0.00022,965258376
515,1453,0.00026,968350616
862,1453,0.00017,974792772
972,1453,0.00018,974614086
995,1453,0.00026,966018235
770,1453,0.00017,975173312
773,1453,0.00017,975478900
962,1453,0.00025,966145225
919,1453,0.00023,965441761
26,1452,0.0003,967430616
362,1452,0.00029,965826712
24,1452,0.00133,1000867954
101,1452,0.00034,968168728
121,1452,9e-05,974926436
221,1452,9e-05,974879750
220,1452,0.0003,967336015
442,1452,0.00029,965767251
696,1452,0.00027,965083746
534,1452,0.00011,976444739
476,1452,7e-05,958255063
618,1452,0.00023,963957090
645,1452,0.00032,966092801
833,1452,0.00015,978232754
955,1452,0.00029,968637191
846,1452,0.00026,965562189
987,1452,0.00016,962932341
930,1452,0.0001,961191266
951,1452,9e-05,974740620
192,1441,0.00018,974739200
152,1441,0.00015,973272465
64,1441,0.00231,1037840722
256,1441,0.00019,974851261
285,1441,0.0002,975195111
119,1441,0.0002,977337861
223,1441,0.00233,1012197450
438,1441,0.00019,965860938
435,1441,0.00018,975864484
417,1441,0.0002,974887611
314,1441,0.0002,966888596
400,1441,0.00019,965319228
409,1441,9e-05,969931726
642,1441,0.0002,965711077
644,1441,0.00019,965319452
611,1441,0.00014,958494961
796,1441,0.00012,959705801
897,1441,0.0002,966810337
977,1441,0.00018,974697804
992,1441,0.00018,976238065
30,1442,0.00022,974736393
152,1442,0.00015,973273867
64,1442,0.00231,1037841104
111,1442,0.0001,963998928
196,1442,0.00022,974822578
103,1442,0.00299,1025491251
245,1442,0.00019,957273320
154,1442,0.00013,966121561
281,1442,0.00041,978146771
734,1442,0.00022,975912620
305,1442,0.00022,974744503
325,1442,0.00051,978965000
910,1442,0.00025,976497112
507,1442,0.00023,976211810
587,1442,0.00022,974654257
606,1442,8e-05,967848960
923,1442,0.00025,976573622
849,1442,0.00022,974762405
926,1442,0.00012,959282540
948,1442,9e-05,964125634
145,1443,0.00024,974657948
9,1443,0.00024,975220134
191,1443,0.00024,973627203
59,1443,3e-05,966022861
230,1443,0.00024,974660525
87,1443,0.00366,1020442362
352,1443,0.0001,960402214
373,1443,0.00016,969650596
217,1443,0.00138,993497058
299,1443,0.00024,975769268
239,1443,0.00024,974611545
213,1443,0.00015,958011730
332,1443,4e-05,963325267
381,1443,0.00024,974778187
512,1443,0.00024,975515850
843,1443,0.00011,968626828
923,1443,0.00023,976573977
681,1443,0.0013,986157090
761,1443,0.00024,974733996
917,1443,0.00024,974791173
360,1444,0.00024,959214844
93,1444,0.00019,965854111
864,1444,0.00016,976587126
166,1444,0.00015,975603110
85,1444,0.00011,972941402
300,1444,0.00019,965505331
274,1444,0.00024,959294543
584,1444,0.00031,959910222
541,1444,0.00018,974711667
271,1444,0.00016,976157351
242,1444,0.0014,993161882
697,1444,0.0002,967588732
978,1444,0.00019,965966409
573,1444,0.00016,961986897
730,1444,0.00018,974089614
636,1444,0.00019,965782479
519,1444,0.00017,974927023
998,1444,0.00019,966000997
766,1444,0.00016,976249134
981,1444,0.00026,960696953
77,1445,0.0002,962781348
201,1445,0.00015,975612260
122,1445,0.00024,962668294
209,1445,0.00017,967246229
214,1445,0.00013,974602145
281,1445,0.0002,977692934
287,1445,0.00019,962990469
828,1445,0.0002,965757142
464,1445,0.00017,967238122
443,1445,0.00015,975523211
503,1445,0.00273,1015274739
954,1445,0.00017,976905068
777,1445,0.00022,963282089
610,1445,0.00015,967799610
631,1445,0.00013,974951909
505,1445,0.00173,1003795222
676,1445,0.00024,965015665
751,1445,0.00231,988858368
937,1445,0.00013,974689713
8,1440,0.00029,965305873
34,1440,0.00025,966377438
431,1440,0.00013,974705619
182,1440,0.00027,967305858
200,1440,0.00015,960748301
223,1440,0.00012,976934691
304,1440,0.00013,974880785
367,1440,0.00028,965242956
346,1440,0.00013,974683930
409,1440,0.00018,969932262
444,1440,0.00023,962937426
502,1440,0.00015,973222774
685,1440,0.00027,967053685
654,1440,0.00027,965160725
803,1440,0.00013,974698260
745,1440,0.00029,965320275
897,1440,0.00027,966809625
869,1440,0.00024,971670232
782,1440,0.00018,959266704
877,1440,0.00015,958059366
495,1447,0.00015,974706178
33,1447,0.00016,974162828
864,1447,0.00018,976586888
170,1447,0.00016,978395810
569,1447,0.00029,965969436
300,1447,0.00032,965505369
182,1447,0.0003,967305798
797,1447,0.00015,974771287
286,1447,0.00018,970709887
504,1447,0.00029,965784525
442,1447,0.00029,965766877
540,1447,0.00015,974463187
444,1447,0.00012,962937509
370,1447,0.00016,973995504
412,1447,0.0003,966967278
638,1447,0.00015,974843899
832,1447,0.00029,966364155
998,1447,0.00029,966000865
718,1447,0.00321,1009721092
745,1447,0.00032,965320097
806,1447,0.00018,970792936
385,1448,0.00035,957459117
16,1448,0.0001,976833422
204,1448,0.00022,966141209
122,1448,0.00019,962670201
245,1448,0.00046,981067217
214,1448,0.00011,974601712
163,1448,0.00023,965497575
162,1448,0.0015,1000932822
281,1448,0.00011,975100242
243,1448,0.00021,960856917
459,1448,0.00024,965078263
443,1448,0.00011,975524224
642,1448,0.00023,965710689
524,1448,0.00035,958277340
439,1448,9e-05,973909806
699,1448,0.00231,1037740504
726,1448,0.00023,965455086
859,1448,0.00027,963618495
927,1448,0.00042,956946374
976,1448,0.00022,966019509
980,1448,0.00031,959115688
49,1446,0.00029,963877561
349,1446,0.00028,964204440
191,1446,5e-05,973628071
128,1446,0.00028,962829521
131,1446,0.0003,965088572
143,1446,0.00041,958568887
186,1446,0.00025,968905791
229,1446,0.0003,967345783
207,1446,0.00029,960061153
627,1446,0.00027,960156642
287,1446,0.00027,962990469
260,1446,0.0003,965084973
331,1446,0.00034,969923200
562,1446,5e-05,976204725
828,1446,0.00029,965756798
560,1446,0.00166,1001781652
771,1446,0.0003,965180353
796,1446,0.00037,959705004
986,1446,0.00029,965933975
801,1446,0.00032,959969538
908,1446,0.00027,957373421
911,1446,0.00029,968224656
495,1449,0.00013,974705610
116,1449,0.00013,975344658
178,1449,0.00021,962581533
202,1449,0.00022,963265006
797,1449,0.00013,974770879
304,1449,0.00013,974880123
332,1449,0.00022,963324306
486,1449,0.00022,965244462
663,1449,0.00011,975878249
538,1449,0.00019,970189292
737,1449,0.00022,965266206
746,1449,0.00013,967278510
960,1449,0.0001,957191007
998,1449,0.00016,966000591
786,1449,0.00065,982793335
952,1449,0.00015,973216418
869,1449,0.00024,971670034
999,1449,0.00021,964446030
17,1450,0.00022,974741177
124,1450,0.00026,958866577
51,1450,0.00023,976217268
141,1450,0.0001,962637925
239,1450,0.00022,974610673
527,1450,0.0001,967223504
651,1450,0.00023,976216815
560,1450,0.00166,1001781834
954,1450,0.00024,976905271
731,1450,0.00013,965300231
964,1450,0.00022,975544050
563,1450,0.00022,975394484
539,1450,0.00024,959214577
972,1450,0.00022,974615109
753,1450,0.00022,974608127
914,1450,0.00012,964400704
965,1450,0.00022,975192532
897,1450,0.00013,966806844
958,1450,0.00035,957427266
793,1450,0.00036,957363101
12,1491,0.00017,966974474
91,1491,0.00021,979767307
44,1491,0.00011,956783966
53,1491,0.00015,973215970
72,1491,0.00015,975429332
109,1491,0.00016,974180726
165,1491,0.00015,974786043
380,1491,0.00032,968914085
298,1491,0.0002,963795124
444,1491,0.0002,962937372
548,1491,0.00015,974782563
404,1491,0.00038,969324354
663,1491,0.00013,975878295
494,1491,0.00027,961897867
840,1491,0.00017,963593412
685,1491,0.00017,967053917
967,1491,0.00028,970621570
929,1491,0.00015,975584684
728,1491,0.00026,961457989
884,1491,0.00013,966209955
385,1493,0.00017,957459431
80,1493,0.00013,974711154
146,1493,0.00015,972186958
319,1493,0.00011,976215157
584,1493,0.00019,959911729
271,1493,0.00013,974591031
627,1493,0.00011,960158132
382,1493,0.00013,963866947
527,1493,0.00017,967224946
789,1493,0.00018,964715753
840,1493,0.00311,1026111739
669,1493,0.00016,966615620
893,1493,0.00015,964461199
950,1493,0.00014,974055503
970,1493,0.00019,965331503
992,1493,0.00011,976238447
993,1493,0.00016,969481297
47,1494,0.00011,974418785
66,1494,0.00038,965364491
86,1494,0.00011,974690686
140,1494,0.00036,965184694
184,1494,0.00038,966457702
286,1494,9e-05,970710456
473,1494,0.00038,964808458
647,1494,0.00039,965433965
398,1494,0.0001,961100797
416,1494,0.00131,986201511
465,1494,0.00038,965339906
954,1494,0.00011,974836813
712,1494,0.00039,965673986
529,1494,0.00036,965177435
649,1494,0.00011,974795855
661,1494,0.00011,974703577
848,1494,7e-05,958173214
915,1494,0.0004,967121567
718,1494,0.00017,962375139
807,1494,0.00039,965631399
957,1494,0.00039,965655612
931,1494,0.00038,965315122
204,1495,0.00029,966141053
176,1495,0.00021,965185813
78,1495,0.00025,976526980
116,1495,0.00024,975344731
797,1495,0.00024,974771753
275,1495,0.00023,968093403
550,1495,0.00027,977090646
290,1495,0.0002,963563552
574,1495,0.00024,974787566
489,1495,0.00027,968418955
516,1495,5e-05,960329359
639,1495,0.00027,977032653
812,1495,0.00024,974872491
566,1495,0.00024,974714466
649,1495,0.00024,974768794
662,1495,0.00024,974730869
832,1495,0.00025,966364422
998,1495,0.00029,966000814
838,1495,0.00021,965178871
836,1495,0.00024,974737936
941,1495,0.00022,965353301
7,1496,0.00088,985272741
150,1496,0.00022,966253445
77,1496,0.00037,962780735
152,1496,0.00013,973273234
233,1496,0.0003,965158132
111,1496,0.00029,963998994
60,1496,0.00013,973200221
173,1496,0.00016,965668614
326,1496,0.00013,974773836
252,1496,0.00045,962600241
183,1496,0.00013,974763784
228,1496,0.00037,962789925
295,1496,0.0002,966602197
532,1496,0.00044,962676506
487,1496,0.00036,962835587
503,1496,0.00015,972589244
516,1496,0.00037,960329025
515,1496,0.00021,968350587
552,1496,0.00115,997143417
655,1496,7e-05,976317519
909,1496,0.00037,961374148
794,1496,0.0002,968303249
10,1499,0.00017,967571262
191,1499,0.00019,973628476
48,1499,0.00024,957717431
44,1499,0.00033,956787047
143,1499,0.00027,958588035
348,1499,0.00015,965017522
402,1499,0.0001,960521230
406,1499,0.0002,975487288
541,1499,0.0002,974708091
276,1499,0.0002,974520868
534,1499,0.00018,976442565
428,1499,0.00016,966634755
642,1499,0.00016,965709281
519,1499,0.0001,970593887
621,1499,0.0002,974704702
988,1499,0.00019,974939521
853,1499,0.00016,965336422
850,1499,0.0002,974175116
899,1499,0.0002,974078272
90,1497,0.00024,972059017
122,1497,0.00019,962669914
319,1497,0.00025,976216057
288,1497,0.0002,974761205
225,1497,0.00022,963250815
584,1497,6e-05,959911907
271,1497,0.00022,974590855
598,1497,0.00028,977851032
272,1497,0.0002,974694777
382,1497,0.0002,963866914
267,1497,0.0002,974817151
608,1497,0.00013,965342547
643,1497,0.00037,978242808
972,1497,0.00022,974614685
819,1497,0.00019,962685569
758,1497,0.00024,975731054
845,1497,0.00024,975661908
988,1497,0.00019,974938128
974,1497,0.00013,965507689
993,1497,0.00016,969480729
10,1498,8e-05,969502169
91,1498,0.00021,979766618
133,1498,0.00013,974414519
148,1498,0.00203,1030052923
325,1498,0.00014,976429784
540,1498,0.00143,983905628
546,1498,0.00013,974759098
566,1498,0.00013,974714554
597,1498,0.00143,983738040
821,1498,0.00013,974708820
977,1498,0.00013,974695691
360,1488,0.00024,959214950
76,1488,0.00013,974920111
123,1488,0.00017,962368059
82,1488,0.00025,978041370
129,1488,0.00017,977003519
274,1488,0.00024,959294427
584,1488,0.00031,959910622
369,1488,9e-05,971064998
697,1488,0.00017,967588636
294,1488,0.00026,961342538
978,1488,0.00016,965966291
574,1488,0.00013,974787473
910,1488,0.00016,976497921
596,1488,0.00013,974778174
963,1488,0.0037,1016472468
832,1488,0.00016,966364422
922,1488,0.00015,975546875
838,1488,0.00015,965178848
961,1488,0.00016,966189986
137,1490,0.00022,974861058
135,1490,0.00034,968642470
166,1490,0.0002,975560322
103,1490,0.00015,972439889
119,1490,0.00025,977358386
184,1490,0.00023,966294663
206,1490,0.00018,974712698
472,1490,0.00028,980076897
320,1490,0.00025,969644283
314,1490,0.00023,966884853
318,1490,0.0002,975988890
506,1490,0.00115,997129118
560,1490,0.00166,1001781092
520,1490,0.0002,974822596
412,1490,0.00023,966965568
1000,1490,0.00024,977432627
995,1490,0.00019,966016431
770,1490,0.0002,975172800
898,1490,0.00189,1004988543
911,1490,0.00037,968051886
946,1490,0.00018,974713103
935,1490,0.00019,965931524
6,1507,0.00027,971137572
385,1507,0.00026,957459576
262,1507,0.00016,965708678
34,1507,0.00016,966377138
73,1507,0.00016,976219134
53,1507,0.0002,973220454
584,1507,0.00019,959911940
206,1507,0.00018,974710889
374,1507,0.00018,974487537
312,1507,0.00027,971109210
336,1507,0.00061,982120513
298,1507,0.00016,963795501
395,1507,0.00149,992230056
422,1507,0.00016,965673186
316,1507,0.00017,975162832
482,1507,0.00018,959867180
972,1507,0.00018,974614606
929,1507,0.00018,975584476
992,1507,0.00016,976238207
956,1507,0.00016,966081474
47,1501,0.00018,974412159
58,1501,0.00016,961940201
87,1501,0.00365,1020469449
46,1501,0.00015,975387845
90,1501,0.00024,972055726
348,1501,9e-05,965016090
381,1501,0.00015,974778150
334,1501,0.00029,970512093
484,1501,0.00015,974760795
558,1501,0.00019,968213452
795,1501,0.00015,974701213
807,1501,0.00016,965633680
801,1501,0.00019,959971305
729,1501,0.00016,960482185
775,1501,0.00011,956935589
882,1501,0.00018,974611462
942,1501,0.00016,976342800
990,1501,0.00013,967920022
931,1501,0.0001,965315072
113,1502,0.00032,961530083
349,1502,0.00013,964204539
191,1502,0.00012,973627867
111,1502,0.00016,963998914
124,1502,0.00032,958867888
122,1502,0.00029,962672973
365,1502,0.00026,962740134
588,1502,0.00037,959480883
527,1502,0.0001,967223537
506,1502,0.00013,975562387
450,1502,0.00017,968629492
954,1502,0.00012,976905164
563,1502,0.00013,974731240
724,1502,0.00037,960260950
675,1502,0.00013,974836480
927,1502,0.00042,956946465
973,1502,0.0001,967565808
810,1502,0.00033,958780000
847,1502,0.00014,976158502
13,1503,0.00013,958788843
232,1503,0.00018,976350505
864,1503,0.00018,976587283
80,1503,0.00018,974710861
132,1503,0.00023,968646074
133,1503,0.00015,974414253
151,1503,0.00021,957021919
252,1503,0.0002,962602353
202,1503,0.00014,963264959
280,1503,0.00017,969810392
550,1503,0.00017,977090665
978,1503,0.0001,965966461
574,1503,0.00017,974787847
573,1503,0.00022,961987379
548,1503,0.00017,974783436
498,1503,0.0002,962593888
597,1503,0.00018,974706782
714,1503,0.00013,966781388
961,1503,0.00013,966189674
152,1504,0.0002,973273759
233,1504,0.00012,965159275
54,1504,0.00028,975200860
118,1504,0.00018,959217564
129,1504,0.00029,977003781
215,1504,0.00247,1038896329
219,1504,0.00028,974676807
295,1504,0.0001,966601961
578,1504,0.00028,975423927
410,1504,0.00018,959300335
734,1504,0.00027,975913379
478,1504,7e-05,963682973
327,1504,0.00028,974602350
443,1504,0.00028,975521039
549,1504,0.00028,975135668
630,1504,0.00027,976293983
602,1504,0.00028,975598635
923,1504,0.00028,976573622
751,1504,0.0001,967526819
900,1504,0.00027,976338587
782,1504,0.00018,959266044
113,1505,0.00021,961529296
349,1505,0.00016,964204020
54,1505,0.00011,975201251
306,1505,0.00015,978245422
434,1505,0.00028,970170306
287,1505,0.00021,963435828
334,1505,0.00214,1036709534
437,1505,0.00299,1024169604
828,1505,0.00013,965931035
425,1505,0.00139,1003025941
651,1505,0.00014,976216996
603,1505,0.00117,997416386
777,1505,0.00018,963282651
658,1505,0.00225,1030816850
583,1505,0.00027,962153540
955,1505,0.00017,968636518
879,1505,0.00011,974905202
977,1505,0.00011,974691996
911,1505,0.00019,968056418
958,1505,9e-05,957427400
878,1505,0.00011,975211132
12,1500,0.00017,966974971
26,1500,0.00013,967431280
288,1500,0.00015,974761205
627,1500,0.00016,960157148
598,1500,0.00028,977852486
303,1500,0.00026,977331085
329,1500,0.00015,975035744
459,1500,0.00019,965230453
364,1500,0.00016,965875617
494,1500,0.0002,962854976
789,1500,0.00021,964711730
510,1500,0.00018,971411933
577,1500,0.00018,975998106
689,1500,0.00025,962613247
786,1500,0.00065,982793478
739,1500,0.00025,962595792
967,1500,0.00019,970621505
758,1500,0.00017,975730971
985,1500,0.00015,975101610
845,1500,0.00017,975662161
41,1506,0.00147,986750945
95,1506,0.00023,965426355
205,1506,0.00021,965058677
193,1506,0.0002,967514829
158,1506,0.00013,978101388
207,1506,0.00023,960056181
334,1506,0.00038,970512112
646,1506,0.0002,963642735
969,1506,0.00238,1036980344
524,1506,0.00021,958275572
744,1506,0.00023,965570949
938,1506,5e-05,977181403
747,1506,0.0002,967864939
916,1506,0.00028,971329414
788,1506,0.00019,964041566
873,1506,0.00018,959352295
932,1506,0.00026,962574141
874,1506,0.00021,968435506
939,1506,8e-05,972959083
94,1492,0.0002,975272200
495,1492,0.00018,974705289
197,1492,0.00077,984520692
34,1492,0.00016,966375380
233,1492,0.00015,965159153
864,1492,0.00018,976586381
820,1492,0.00018,974647531
393,1492,0.00024,959210738
797,1492,0.00017,974770438
211,1492,0.0002,975740083
295,1492,0.00016,966601899
978,1492,0.00016,965965920
600,1492,0.00036,957376491
960,1492,0.00039,957210182
947,1492,0.00017,973632876
684,1492,0.00018,974663002
693,1492,0.00016,977431222
830,1492,0.00029,958160416
941,1492,0.00016,965352007
1,1489,0.00043,959217237
247,1489,0.0003,962595634
113,1489,0.00047,961529735
191,1489,7e-05,973627235
117,1489,7e-05,974836725
310,1489,0.00013,965278525
109,1489,7e-05,974180272
127,1489,0.00022,967941391
198,1489,0.00044,959581440
229,1489,0.00019,968208630
252,1489,0.0003,962637305
352,1489,0.00047,960403667
215,1489,0.0036,1010026515
442,1489,0.0002,965765273
476,1489,0.00044,959646742
463,1489,0.0004,957747088
525,1489,0.00043,959087635
744,1489,0.00016,965572491
742,1489,0.00031,962546052
997,1489,0.0002,969062593
901,1489,0.00021,965070532
57,1484,9e-05,978578840
17,1484,0.00015,974739764
203,1484,0.0002,958619988
195,1484,0.00015,974989955
254,1484,0.00015,975799970
235,1484,0.00015,974743320
238,1484,0.00015,975000723
435,1484,0.00129,985998059
290,1484,0.00014,963564234
608,1484,0.00019,965340056
291,1484,0.00015,974928568
697,1484,0.00017,967588021
336,1484,0.00061,982118766
273,1484,0.00016,966190174
419,1484,0.00015,974717536
470,1484,0.00028,957291282
712,1484,0.0002,965674771
499,1484,0.00019,959621156
846,1484,0.0002,965562073
360,1487,6e-05,959215024
495,1487,0.0002,974706178
123,1487,0.00017,962368133
17,1487,0.0002,974741871
864,1487,0.00016,976586770
167,1487,0.00011,963090933
187,1487,0.00019,974996663
569,1487,0.00013,965969585
550,1487,0.00017,977090325
255,1487,0.00014,973904340
978,1487,0.00013,965965947
574,1487,0.0002,974787316
573,1487,0.00016,961986448
910,1487,0.00016,976497805
963,1487,0.00309,1023206465
580,1487,0.00011,968572895
947,1487,0.00014,973635465
998,1487,0.00016,966000637
989,1487,0.00013,965890514
30,1469,0.00015,974735789
103,1469,0.00012,972527247
180,1469,0.00022,964127013
252,1469,0.0002,962602292
269,1469,0.00018,957373992
318,1469,0.00013,975988739
345,1469,0.00016,965244677
355,1469,0.00022,962059623
548,1469,0.00015,974783382
429,1469,0.00529,1017430944
638,1469,0.00015,974844071
656,1469,0.00017,957566436
929,1469,0.00013,975585015
885,1469,0.00014,976234605
745,1469,0.00016,965319855
861,1469,6e-05,968810218
808,1469,0.00016,966006057
865,1469,0.00016,960846101
884,1469,0.00016,966210213
145,1470,0.00011,974662194
51,1470,0.00011,976213433
83,1470,0.00255,989437665
348,1470,0.00015,965018500
275,1470,0.00019,968092318
320,1470,0.00041,969644952
527,1470,0.0002,967225261
444,1470,0.00016,962936643
589,1470,0.00027,968450405
482,1470,0.00012,959867198
555,1470,0.00016,965440339
545,1470,8e-05,977250575
920,1470,0.00027,971021948
653,1470,9e-05,974403198
748,1470,0.00011,960074045
948,1470,0.00013,964124030
950,1470,9e-05,974056941
247,1471,0.0001,962594243
128,1471,0.00017,979354148
181,1471,0.00129,986272059
513,1471,0.00022,974692833
474,1471,0.0002,976203481
437,1471,0.00299,1024169584
651,1471,0.0002,976214879
549,1471,0.00022,975138110
503,1471,0.00012,972588758
524,1471,0.00014,958275854
843,1471,0.00013,969030873
862,1471,0.00022,974793824
633,1471,0.00021,976672713
656,1471,0.00017,957560806
914,1471,6e-05,964384976
965,1471,0.0002,975191881
802,1471,0.00021,976644110
997,1471,0.00013,969063094
878,1471,0.0002,975210783
94,1472,0.00017,975272151
12,1472,0.00017,966978954
247,1472,0.0002,962595213
95,1472,0.00013,965426355
93,1472,0.00016,965855057
177,1472,0.00022,962374412
88,1472,0.00017,975048627
82,1472,0.00024,978019035
99,1472,0.00022,962256073
218,1472,0.00019,962682210
229,1472,0.00019,968038479
211,1472,0.00017,975739836
293,1472,0.0002,957206983
540,1472,0.00301,1014746620
692,1472,0.00016,974040365
926,1472,0.00012,959282630
917,1472,0.00015,974793683
900,1472,0.00016,966631021
939,1472,0.00013,972958728
942,1472,0.00018,976341914
847,1472,0.00025,977449180
28,1473,0.00021,962755412
126,1473,0.00018,976227046
136,1473,0.00018,963277043
434,1473,0.00039,970602279
219,1473,0.00018,974677332
284,1473,0.00035,970966364
231,1473,0.00028,977848910
376,1473,0.00026,973023062
403,1473,0.00017,974910490
646,1473,0.0002,963645811
490,1473,0.00036,971213451
483,1473,0.0002,975471763
659,1473,0.00017,975127263
777,1473,0.00018,963282072
500,1473,6e-05,966021326
658,1473,0.00035,979416545
551,1473,0.00017,975212827
932,1473,0.00026,962576387
894,1473,0.0002,975559815
173,1474,0.00085,980901538
288,1474,0.00026,974761625
155,1474,0.00028,974995699
342,1474,0.00183,990928857
219,1474,0.00026,974676683
275,1474,5e-05,968093525
206,1474,0.0059,985885681
472,1474,0.00214,983373280
341,1474,0.00641,987207177
374,1474,0.00026,974486954
304,1474,0.00028,974879840
289,1474,0.00028,975528191
647,1474,0.00633,987266889
420,1474,0.00028,975455031
630,1474,0.00027,976288692
964,1474,0.00028,975542732
710,1474,0.0015,1001014499
1000,1474,0.00032,977432280
896,1474,0.00028,975122379
977,1474,0.00026,974700456
925,1474,0.00823,988197404
905,1474,0.00028,973108768
201,1475,0.00011,975609880
204,1475,0.00016,966141687
52,1475,0.00026,958829093
319,1475,0.00014,976216259
402,1475,0.00026,960524901
627,1475,0.00027,960158132
267,1475,0.00011,974817171
527,1475,0.00013,967223923
740,1475,0.00218,1006400856
543,1475,0.00139,993905631
592,1475,0.00026,961298671
789,1475,0.00018,964675100
893,1475,0.00015,964462670
643,1475,0.00022,978242684
819,1475,0.00029,962685525
713,1475,0.00011,974250948
995,1475,0.00016,966018639
992,1475,0.00014,976238717
262,1476,0.0002,965708972
106,1476,0.00011,974259964
158,1476,0.00033,978102137
283,1476,0.00015,965007821
584,1476,0.00031,959912092
627,1476,0.00027,960157604
258,1476,0.00013,974674779
297,1476,0.0002,965700638
460,1476,0.00032,959638805
740,1476,0.00205,1006385135
910,1476,0.00016,976498380
485,1476,0.00016,965258467
639,1476,0.00015,977035545
840,1476,0.00014,968113380
893,1476,0.00015,964461805
748,1476,0.00029,960073339
786,1476,0.00127,995250009
758,1476,0.00015,975731283
992,1476,0.00016,976238709
980,1476,0.00031,959116299
36,1468,0.00026,963867663
191,1468,0.00024,973627093
98,1468,0.00022,974750179
35,1468,0.00022,974693638
203,1468,0.00013,958619351
406,1468,0.00022,975495572
504,1468,0.00026,965784042
442,1468,0.00026,965766877
346,1468,0.00022,974684615
357,1468,0.00021,964978989
366,1468,0.00022,974695271
644,1468,0.00022,965320365
470,1468,0.00019,957291169
590,1468,0.00022,974692207
667,1468,0.00021,964980130
624,1468,0.00026,965527110
615,1468,0.00022,974967125
795,1468,0.00022,974701764
879,1468,0.00022,974910561
728,1468,0.0001,961458371
990,1468,0.00017,967920330
13,1478,0.0002,958788440
1,1478,0.00024,959311167
37,1478,0.00031,960870088
232,1478,0.00014,976349590
42,1478,0.00015,974598861
132,1478,0.00034,968645871
222,1478,0.00014,976822826
280,1478,0.00031,968337185
377,1478,0.00028,962929879
270,1478,0.00015,965099556
409,1478,0.0004,969595117
779,1478,0.00026,961476301
663,1478,0.00013,975878249
479,1478,0.00032,968390199
577,1478,0.00013,975998285
714,1478,0.00026,966781955
918,1478,0.00021,962486592
837,1478,9e-05,972507394
803,1478,0.00015,974697584
745,1478,0.00016,965319734
861,1478,0.00037,968809813
829,1478,0.00016,965357514
8,1479,0.00016,965305684
18,1479,0.00015,974637346
65,1479,0.00026,960651592
139,1479,0.00019,964222291
95,1479,0.00016,965426973
23,1479,0.00015,974610175
160,1479,0.00026,960676901
431,1479,0.00015,974704019
82,1479,0.00012,978019343
402,1479,0.00026,960525826
154,1479,0.00016,966121111
218,1479,0.00024,962681012
271,1479,0.00015,974590535
268,1479,0.00297,1025196238
447,1479,0.00015,974929480
518,1479,0.00024,957757347
415,1479,0.00082,984860319
468,1479,0.00039,958872377
952,1479,0.00018,973215851
897,1479,0.00017,966809175
894,1479,0.00017,975559947
936,1479,0.0003,957031213
495,1480,0.00033,974705610
31,1480,0.00033,974735134
64,1480,0.00025,969754208
106,1480,0.00033,974260113
98,1480,0.00033,974749207
864,1480,0.00028,976586770
109,1480,0.00034,974181038
85,1480,0.0004,973237421
149,1480,0.00033,974733308
550,1480,0.00031,975639875
417,1480,0.00033,974886525
391,1480,0.0004,973261977
649,1480,0.00033,974769637
536,1480,0.00062,971485795
920,1480,0.00055,971022553
963,1480,0.0037,1016472232
837,1480,0.00045,972507682
738,1480,0.00036,974064285
977,1480,0.00033,974695556
63,1481,0.00046,965621093
117,1481,9e-05,974835943
310,1481,0.00041,965279500
126,1481,9e-05,976227444
285,1481,9e-05,975195136
182,1481,0.00043,967305068
252,1481,0.0004,962637697
221,1481,9e-05,974880366
246,1481,0.00043,965560084
557,1481,0.00043,966732114
532,1481,0.00039,962676370
487,1481,0.00043,963420102
505,1481,0.00039,968208281
561,1481,0.00044,964141780
667,1481,0.00047,964979127
714,1481,0.0004,966780398
989,1481,0.00045,965890188
962,1481,0.00041,966145033
991,1481,0.00047,965088613
993,1481,0.00023,969481033
901,1481,0.00047,965071122
971,1481,0.0004,962637681
124,1482,0.00013,958867227
196,1482,0.00022,975205031
382,1482,0.00013,963870155
242,1482,0.00022,975958115
380,1482,0.00013,968913956
588,1482,0.00012,959480820
603,1482,0.00022,975808008
964,1482,0.00022,975542953
563,1482,0.00022,974779980
594,1482,0.0001,962606434
691,1482,0.00022,975431362
614,1482,0.0001,965344947
707,1482,0.00013,966402717
756,1482,0.00023,976245412
885,1482,0.00023,976234386
845,1482,0.00022,975661413
773,1482,0.00022,975476775
10,1483,8e-05,969722852
110,1483,0.00013,965281675
105,1483,0.00023,974085907
73,1483,0.00025,976217397
256,1483,0.00022,974927213
114,1483,0.0003,979186532
319,1483,0.00025,976216004
